start_station_name,end_station_name,member_casual,avgTemp,season,date,day_name,time_period,rideable_type,daily_rides,trip_duration
Grove St PATH,Lafayette Park,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,374.0
Grove St PATH,Lafayette Park,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,466.0
Grove St PATH,Monmouth and 6th,casual,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,268.0
Grove St PATH,Baldwin at Montgomery,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,1132.0
Journal Square,Leonard Gordon Park,casual,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,695.0
Dixon Mills,Jersey & 3rd,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,483.0
Newark Ave,Jersey & 3rd,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,98.0
Brunswick & 6th,Harborside,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,583.0
Newport PATH,Harborside,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,267.0
Newport Pkwy,Harborside,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,399.0
Van Vorst Park,Fairmount Ave,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,545.0
8 St & Washington St,Hoboken Terminal - River St & Hudson Pl,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,339.0
Madison St & 10 St,Hoboken Terminal - River St & Hudson Pl,casual,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,459.0
Morris Canal,Harborside,casual,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,277.0
Monmouth and 6th,Jersey & 3rd,member,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,125.0
Monmouth and 6th,Grove St PATH,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,264.0
Lafayette Park,Grove St PATH,member,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,413.0
Lafayette Park,Grove St PATH,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,604.0
Communipaw & Berry Lane,Hilltop,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,751.0
Van Vorst Park,Grove St PATH,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,1690.0
Jersey & 3rd,Warren St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,536.0
Jersey & 3rd,Newport Pkwy,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,488.0
12 St & Sinatra Dr N,Newport Pkwy,member,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,936.0
Hudson St & 4 St,Washington St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,999.0
Harborside,Brunswick St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,913.0
Essex Light Rail,Morris Canal,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,1971.0
12 St & Sinatra Dr N,9 St HBLR - Jackson St & 8 St,member,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,339.0
City Hall,Columbus Drive,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,906.0
Hoboken Terminal - River St & Hudson Pl,Southwest Park - Jackson St & Observer Hwy,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,369.0
Grand St & 14 St,Adams St & 11 St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,120.0
14 St Ferry - 14 St & Shipyard Ln,Willow Ave & 12 St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,238.0
Grove St PATH,Liberty Light Rail,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,518.0
Grove St PATH,Liberty Light Rail,casual,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,1101.0
Harborside,Willow Ave & 12 St,casual,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,1462.0
Grove St PATH,Liberty Light Rail,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,627.0
Harborside,Newport PATH,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,561.0
Hoboken Terminal - River St & Hudson Pl,Grand St & 14 St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,753.0
Hudson St & 4 St,Hoboken Terminal - River St & Hudson Pl,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,131.0
Hudson St & 4 St,Hoboken Terminal - River St & Hudson Pl,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,195.0
14 St Ferry - 14 St & Shipyard Ln,Hoboken Terminal - River St & Hudson Pl,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,457.0
14 St Ferry - 14 St & Shipyard Ln,Hoboken Terminal - River St & Hudson Pl,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,379.0
14 St Ferry - 14 St & Shipyard Ln,Hoboken Terminal - River St & Hudson Pl,casual,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,688.0
Hudson St & 4 St,Newport Pkwy,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,673.0
Hudson St & 4 St,Newport Pkwy,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,324.0
Hudson St & 4 St,Warren St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,750.0
Heights Elevator,University Pl & E 8 St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,2884.0
12 St & Sinatra Dr N,Hoboken Terminal - River St & Hudson Pl,member,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,387.0
Willow Ave & 12 St,Stevens - River Ter & 6 St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,596.0
South Waterfront Walkway - Sinatra Dr & 1 St,Stevens - River Ter & 6 St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,186.0
12 St & Sinatra Dr N,Hoboken Terminal - River St & Hudson Pl,casual,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,824.0
Hoboken Terminal - Hudson St & Hudson Pl,Stevens - River Ter & 6 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,803.0
Bergen Ave & Sip Ave,Jackson Square,casual,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,856.0
Communipaw & Berry Lane,City Hall,member,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,526.0
Dixon Mills,Dixon Mills,casual,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,3080.0
9 St HBLR - Jackson St & 8 St,8 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,285.0
Church Sq Park - 5 St & Park Ave,11 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,220.0
Hoboken Terminal - Hudson St & Hudson Pl,8 St & Washington St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,302.0
Hoboken Terminal - Hudson St & Hudson Pl,8 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,845.0
Marin Light Rail,Dixon Mills,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,350.0
Willow Ave & 12 St,8 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,441.0
Madison St & 10 St,8 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,268.0
Grove St PATH,Dixon Mills,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,184.0
Hudson St & 4 St,11 St & Washington St,casual,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,374.0
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,424.0
City Hall,11 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,1932.0
12 St & Sinatra Dr N,8 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,129.0
Bergen Ave & Sip Ave,McGinley Square,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,122.0
Grand St & 14 St,7 St & Monroe St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,402.0
Hoboken Terminal - River St & Hudson Pl,Clinton St & Newark St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,202.0
Grove St PATH,Dixon Mills,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,183.0
Hoboken Terminal - River St & Hudson Pl,Clinton St & Newark St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,143.0
11 St & Washington St,Hoboken Ave at Monmouth St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,563.0
Hoboken Terminal - River St & Hudson Pl,Hoboken Ave at Monmouth St,casual,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,475.0
6 St & Grand St,Madison St & 1 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,232.0
Adams St & 2 St,Madison St & 1 St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,2535.0
12 St & Sinatra Dr N,South Waterfront Walkway - Sinatra Dr & 1 St,member,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,343.0
Communipaw & Berry Lane,McGinley Square,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,447.0
Stevens - River Ter & 6 St,South Waterfront Walkway - Sinatra Dr & 1 St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,505.0
Bergen Ave & Stegman St,Paulus Hook,casual,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,1219.0
Hoboken Terminal - River St & Hudson Pl,Hudson St & 4 St,casual,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,370.0
14 St Ferry - 14 St & Shipyard Ln,Hudson St & 4 St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,365.0
14 St Ferry - 14 St & Shipyard Ln,Hudson St & 4 St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,330.0
14 St Ferry - 14 St & Shipyard Ln,Hudson St & 4 St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,981.0
Astor Place,Bergen Ave & Sip Ave,member,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,263.0
Astor Place,Bergen Ave & Sip Ave,member,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,329.0
12 St & Sinatra Dr N,14 St Ferry - 14 St & Shipyard Ln,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,110.0
Madison St & 10 St,14 St Ferry - 14 St & Shipyard Ln,casual,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,388.0
Hoboken Terminal - River St & Hudson Pl,14 St Ferry - 14 St & Shipyard Ln,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,944.0
Hudson St & 4 St,14 St Ferry - 14 St & Shipyard Ln,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,673.0
Hudson St & 4 St,14 St Ferry - 14 St & Shipyard Ln,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,676.0
Hoboken Ave at Monmouth St,Van Vorst Park,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,937.0
Jersey & 3rd,Lafayette Park,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,673.0
Grove St PATH,Van Vorst Park,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,8837.0
Grove St PATH,Van Vorst Park,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,489.0
Lafayette Park,Van Vorst Park,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,411.0
Astor Place,Astor Place,member,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,17.0
Essex Light Rail,Van Vorst Park,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,271.0
Marshall St & 2 St,Grand St & 14 St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,1279.0
Harborside,Columbus Dr at Exchange Pl,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,100.0
Columbus Dr at Exchange Pl,8 St & Washington St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,868.0
Dey St,Journal Square,member,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,158.0
Newark Ave,Oakland Ave,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,721.0
Grove St PATH,,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,3609.0
12 St & Sinatra Dr N,,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,89996.0
Grove St PATH,Columbus Dr at Exchange Pl,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,172.0
Willow Ave & 12 St,6 St & Grand St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,276.0
Monmouth and 6th,Newark Ave,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,156.0
Columbus Dr at Exchange Pl,Harborside,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,93.0
Church Sq Park - 5 St & Park Ave,Columbus Park - Clinton St & 9 St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,276.0
8 St & Washington St,Columbus Park - Clinton St & 9 St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,132.0
11 St & Washington St,Columbus Park - Clinton St & 9 St,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,240.0
6 St & Grand St,Columbus Park - Clinton St & 9 St,member,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,134.0
Hoboken Terminal - River St & Hudson Pl,Columbus Park - Clinton St & 9 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,530.0
12 St & Sinatra Dr N,Columbus Park - Clinton St & 9 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,613.0
Adams St & 2 St,Columbus Park - Clinton St & 9 St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,370.0
Newark Ave,Brunswick & 6th,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,149.0
Columbus Park - Clinton St & 9 St,Clinton St & Newark St,member,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,385.0
City Hall,Warren St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,412.0
Stevens - River Ter & 6 St,Newport Pkwy,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,1577.0
Columbus Park - Clinton St & 9 St,South Waterfront Walkway - Sinatra Dr & 1 St,casual,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,358.0
Newark Ave,Brunswick & 6th,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,254.0
Marshall St & 2 St,Stevens - River Ter & 6 St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,576.0
Columbus Park - Clinton St & 9 St,Hoboken Terminal - Hudson St & Hudson Pl,casual,29.1,summer,2022-08-04,Thursday,Morning,electric_bike,3626,422.0
Newport PATH,Jersey & 3rd,casual,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,429.0
Madison St & 1 St,City Hall - Washington St & 1 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,283.0
Grand St,Riverview Park,casual,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,1075.0
Hoboken Terminal - Hudson St & Hudson Pl,Riverview Park,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,659.0
Columbus Dr at Exchange Pl,Manila & 1st,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,342.0
Southwest Park - Jackson St & Observer Hwy,Riverview Park,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,628.0
Marin Light Rail,Manila & 1st,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,180.0
8 St & Washington St,City Hall - Washington St & 1 St,member,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,225.0
Harborside,Jersey & 3rd,casual,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,466.0
Madison St & 10 St,City Hall - Washington St & 1 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,360.0
Madison St & 10 St,City Hall - Washington St & 1 St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,386.0
Madison St & 10 St,City Hall - Washington St & 1 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,357.0
14 St Ferry - 14 St & Shipyard Ln,City Hall - Washington St & 1 St,casual,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,668.0
Bloomfield St & 15 St,Riverview Park,member,29.1,summer,2022-08-04,Thursday,Evening,electric_bike,3626,525.0
Jersey & 3rd,Montgomery St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,288.0
Jersey & 3rd,Dixon Mills,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,208.0
Columbus Park - Clinton St & 9 St,Southwest Park - Jackson St & Observer Hwy,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,604.0
City Hall - Washington St & 1 St,Grand St & 14 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,563.0
Hudson St & 4 St,6 St & Grand St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,238.0
Hoboken Terminal - River St & Hudson Pl,6 St & Grand St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,636.0
City Hall - Washington St & 1 St,Clinton St & Newark St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,97.0
City Hall - Washington St & 1 St,Newport PATH,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,623.0
Adams St & 2 St,6 St & Grand St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,357.0
Hilltop,Jersey & 6th St,member,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,596.0
Hoboken Terminal - River St & Hudson Pl,Marshall St & 2 St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,electric_bike,3626,358.0
Hoboken Terminal - River St & Hudson Pl,Marshall St & 2 St,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,433.0
Hilltop,Marshall St & 2 St,casual,29.1,summer,2022-08-04,Thursday,Afternoon,classic_bike,3626,428.0
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,casual,29.1,summer,2022-08-04,Thursday,Night,electric_bike,3626,358.0
City Hall - Washington St & 1 St,Church Sq Park - 5 St & Park Ave,member,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,272.0
City Hall - Washington St & 1 St,Marshall St & 2 St,member,29.1,summer,2022-08-04,Thursday,Morning,classic_bike,3626,278.0
Riverview Park,Hoboken Terminal - Hudson St & Hudson Pl,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,434.0
City Hall - Washington St & 1 St,Marshall St & 2 St,member,29.1,summer,2022-08-04,Thursday,Night,classic_bike,3626,271.0
Manila & 1st,Jersey & 6th St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,588.0
Riverview Park,Hudson St & 4 St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,875.0
City Hall - Washington St & 1 St,11 St & Washington St,casual,29.1,summer,2022-08-04,Thursday,Evening,classic_bike,3626,406.0
South Waterfront Walkway - Sinatra Dr & 1 St,Adams St & 11 St,casual,29.3,summer,2022-08-05,Friday,Evening,classic_bike,4005,845.0
Mama Johnson Field - 4 St & Jackson St,8 St & Washington St,member,29.3,summer,2022-08-05,Friday,Morning,classic_bike,4005,688.0
Marshall St & 2 St,Marshall St & 2 St,casual,29.3,summer,2022-08-05,Friday,Morning,classic_bike,4005,18.0
Pershing Field,Marshall St & 2 St,member,29.3,summer,2022-08-05,Friday,Evening,classic_bike,4005,317.0
Brunswick & 6th,Washington St,member,29.3,summer,2022-08-05,Friday,Morning,classic_bike,4005,362.0
Marshall St & 2 St,12 St & Sinatra Dr N,casual,29.3,summer,2022-08-05,Friday,Morning,classic_bike,4005,679.0
Baldwin at Montgomery,Lafayette Park,member,29.3,summer,2022-08-05,Friday,Morning,classic_bike,4005,355.0
Warren St,4 St & Grand St,member,29.3,summer,2022-08-05,Friday,Afternoon,classic_bike,4005,832.0
Brunswick & 6th,Hamilton Park,member,29.3,summer,2022-08-05,Friday,Evening,classic_bike,4005,243.0
Fairmount Ave,Hamilton Park,member,29.3,summer,2022-08-05,Friday,Morning,classic_bike,4005,1119.0
Bergen Ave & Sip Ave,Hamilton Park,casual,29.3,summer,2022-08-05,Friday,Afternoon,classic_bike,4005,1097.0
Madison St & 1 St,Madison St & 1 St,member,29.3,summer,2022-08-05,Friday,Evening,electric_bike,4005,58692.0
Pershing Field,Pershing Field,member,29.3,summer,2022-08-05,Friday,Night,classic_bike,4005,14.0
Pershing Field,Pershing Field,casual,29.3,summer,2022-08-05,Friday,Night,classic_bike,4005,1761.0
Pershing Field,Pershing Field,casual,29.3,summer,2022-08-05,Friday,Afternoon,classic_bike,4005,138.0
Columbus Drive,Liberty Light Rail,casual,29.3,summer,2022-08-05,Friday,Evening,classic_bike,4005,1327.0
